125 120 60
130 106 95 RESULTS 0LEP 0 0 0 RESULTS 1LEP 0 0 0 0 0 3 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 14 40 1 0 0 0 0
135 120 60 RESULTS 0LEP 0 0 0 RESULTS 1LEP 0 10 8 0 0 54 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 10 4 0 0 0 0 0
135 130 65
150 105 100 RESULTS 0LEP 0 0 0
150 106 1 RESULTS 0LEP 0 0 0 RESULTS 1LEP 36 16 26 0 0 67 0 0 RESULTS 2LEP 4 0 0 0 1 0 0 0 RESULTS 2B 3 1 1 0 0 0 0
150 106 60 RESULTS 0LEP 1 0 0 RESULTS 1LEP 0 4 16 0 0 44 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 10 12 2 1 0 0 0
150 106 95 RESULTS 0LEP 0 0 0 RESULTS 1LEP 0 0 0 0 0 6 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 25 67 7 2 0 0 0
150 120 1 RESULTS 0LEP 0 0 0 RESULTS 1LEP 46 38 38 0 0 105 0 0 RESULTS 2LEP 2 0 0 0 1 0 0 0 RESULTS 2B 2 1 0 0 0 0 0
150 120 25 RESULTS 0LEP 0 0 0 RESULTS 1LEP 20 22 8 0 0 72 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 3 1 1 0 0 0 0
150 120 50 RESULTS 0LEP 0 0 0 RESULTS 1LEP 18 20 18 1 0 85 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 4 4 0 0 0 0 0
150 120 60 RESULTS 0LEP 1 0 0 RESULTS 1LEP 16 12 20 0 0 56 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 8 2 1 0 0 0 0
150 120 75 RESULTS 0LEP 0 0 0 RESULTS 1LEP 8 2 12 0 0 45 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 11 10 0 0 0 0 0
150 120 110 RESULTS 0LEP 0 0 0 RESULTS 1LEP 0 0 0 0 0 3 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 17 64 1 0 0 0 0
150 130 65 RESULTS 0LEP 0 0 0 RESULTS 1LEP 4 14 10 0 0 71 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 6 1 1 0 0 0 0
150 140 1 RESULTS 0LEP 0 0 0 RESULTS 1LEP 50 18 42 0 0 132 0 0 RESULTS 2LEP 11 0 0 0 2 0 0 0 RESULTS 2B 2 2 0 0 0 0 0
150 140 25 RESULTS 0LEP 0 0 0 RESULTS 1LEP 22 22 38 0 0 105 0 0 RESULTS 2LEP 10 1 1 0 4 0 0 0 RESULTS 2B 1 3 0 0 0 0 0
150 140 50 RESULTS 0LEP 0 0 0 RESULTS 1LEP 16 4 18 0 0 74 1 0 RESULTS 2LEP 4 0 0 0 0 0 0 0 RESULTS 2B 5 3 0 0 0 0 0
150 140 70 RESULTS 0LEP 0 0 0 RESULTS 1LEP 8 14 4 0 0 79 0 0 RESULTS 2LEP 1 0 0 0 0 0 0 0 RESULTS 2B 10 1 2 1 1 0 0
150 140 100 RESULTS 0LEP 0 0 0 RESULTS 1LEP 2 4 12 0 0 36 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 9 5 1 0 0 0 0
150 140 115 RESULTS 0LEP 0 0 0 RESULTS 1LEP 2 0 0 0 0 15 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 7 14 2 1 0 0 0
150 140 120 RESULTS 0LEP 0 0 0 RESULTS 1LEP 0 0 0 0 0 10 0 0 RESULTS 2LEP 0 0 0 0 0 0 0 0 RESULTS 2B 3 19 2 1 0 0 0
150 140 135 RESULTS 0LEP 0 0 0
160 150 1 RESULTS 0LEP 0 0 0 RESULTS 1LEP 80 38 78 0 0 181 0 0 RESULTS 2LEP 22 2 3 1 3 0 0 0 RESULTS 2B 3 4 1 1 1 1 1
160 150 25 RESULTS 0LEP 0 0 0 RESULTS 1LEP 46 36 46 0 0 162 0 0 RESULTS 2LEP 25 2 1 1 5 2 2 1 RESULTS 2B 7 2 2 0 0 0 0
160 150 50 RESULTS 0LEP 0 0 0 RESULTS 1LEP 26 26 30 0 0 120 1 0 RESULTS 2LEP 8 0 0 0 3 0 0 0 RESULTS 2B 3 0 0 0 0 0 0
